Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1871-01-01,4.44,0.26,0.4,12.46406,5.32,118.64892,6.94791,10.68909,0.0
1871-02-01,4.5,0.26,0.4,12.84464,5.32333,116.68927,6.74205,10.37238,0.0
1871-03-01,4.61,0.26,0.4,13.03497,5.32667,117.79619,6.6436,10.22093,0.0
1871-04-01,4.74,0.26,0.4,12.55923,5.33,125.70596,6.89526,10.6081,0.0
1871-05-01,4.86,0.26,0.4,12.27381,5.33333,131.88555,7.05561,10.85478,0.0
1871-06-01,4.82,0.26,0.4,12.08348,5.33667,132.86035,7.16674,11.02575,0.0
1871-07-01,4.73,0.26,0.4,12.08348,5.34,130.37955,7.16674,11.02575,0.0
1871-08-01,4.79,0.26,0.4,11.89323,5.34333,134.14548,7.28138,11.20213,0.0
1871-09-01,4.84,0.26,0.4,12.17865,5.34667,132.36914,7.11074,10.9396,0.0
1871-10-01,4.59,0.26,0.4,12.3689,5.35,123.60105,7.00137,10.77133,0.0
1871-11-01,4.64,0.26,0.4,12.3689,5.35333,124.94747,7.00137,10.77133,0.0
1871-12-01,4.74,0.26,0.4,12.65439,5.35667,124.76061,6.84341,10.52832,0.0
1872-01-01,4.86,0.2633,0.4025,12.65439,5.36,127.9191,6.93027,10.59412,0.0
1872-02-01,4.88,0.2667,0.405,12.65439,5.37833,128.44552,7.01976,10.65993,0.0
1872-03-01,5.04,0.27,0.4075,12.84464,5.39667,130.69199,7.00136,10.56686,0.0
1872-04-01,5.18,0.2733,0.41,13.13014,5.415,131.40168,6.93283,10.40052,0.0
1872-05-01,5.18,0.2767,0.4125,13.13014,5.43333,131.40168,7.01908,10.46394,0.0
1872-06-01,5.13,0.28,0.415,13.03497,5.45167,131.08339,7.15465,10.60421,0.0
1872-07-01,5.1,0.2833,0.4175,12.84464,5.47,132.24784,7.34624,10.82617,0.0
1872-08-01,5.04,0.2867,0.42,12.93981,5.48833,129.73082,7.37973,10.8109,0.0
1872-09-01,4.95,0.29,0.4225,13.03497,5.50667,126.48398,7.41017,10.79585,0.0
1872-10-01,4.97,0.2933,0.425,12.74948,5.525,129.83879,7.66232,11.10291,0.0
1872-11-01,4.95,0.2967,0.4275,13.13014,5.54333,125.56724,7.52642,10.84444,0.0
1872-12-01,5.07,0.3,0.43,12.93981,5.56167,130.50303,7.72207,11.0683,0.0
1873-01-01,5.11,0.3025,0.4325,12.93981,5.58,131.53264,7.78642,11.13265,0.0
1873-02-01,5.15,0.305,0.435,13.22522,5.57083,129.70141,7.68135,10.95536,0.0
1873-03-01,5.11,0.3075,0.4375,13.22522,5.56167,128.69402,7.74431,11.01832,0.0
1873-04-01,5.04,0.31,0.44,13.22522,5.5525,126.93108,7.80727,11.08129,0.0
1873-05-01,5.05,0.3125,0.4425,12.93981,5.54333,129.98822,8.04383,11.39006,0.0
1873-06-01,4.98,0.315,0.445,12.55923,5.53417,132.07082,8.35388,11.80151,0.0
1873-07-01,4.97,0.3175,0.4475,12.55923,5.525,131.80561,8.42018,11.86781,0.0
1873-08-01,4.97,0.32,0.45,12.55923,5.51583,131.80561,8.48648,11.93411,0.0
1873-09-01,4.59,0.3225,0.4525,12.55923,5.50667,121.72792,8.55278,12.00041,0.0
1873-10-01,4.19,0.325,0.455,12.27381,5.4975,113.7038,8.81951,12.34731,0.0
1873-11-01,4.04,0.3275,0.4575,11.89323,5.48833,113.14149,9.17174,12.81243,0.0
1873-12-01,4.42,0.33,0.46,12.17865,5.47917,120.88256,9.02517,12.58054,0.0
1874-01-01,4.66,0.33,0.46,12.3689,5.47,125.48603,8.88635,12.38703,0.0
1874-02-01,4.8,0.33,0.46,12.3689,5.43667,129.256,8.88635,12.38703,0.0
1874-03-01,4.73,0.33,0.46,12.3689,5.40333,127.37102,8.88635,12.38703,0.0
1874-04-01,4.6,0.33,0.46,12.17865,5.37,125.80538,9.02517,12.58054,0.0
1874-05-01,4.48,0.33,0.46,12.08348,5.33667,123.48846,9.09625,12.67962,0.0
1874-06-01,4.46,0.33,0.46,11.79807,5.30333,125.91122,9.3163,12.98636,0.0
1874-07-01,4.46,0.33,0.46,11.89323,5.27,124.90373,9.24176,12.88245,0.0
1874-08-01,4.47,0.33,0.46,11.79807,5.23667,126.19353,9.3163,12.98636,0.0
1874-09-01,4.54,0.33,0.46,11.79807,5.20333,128.16972,9.3163,12.98636,0.0
1874-10-01,4.53,0.33,0.46,11.60774,5.17,129.98436,9.46906,13.19929,0.0
1874-11-01,4.57,0.33,0.46,11.51265,5.13667,132.21516,9.54727,13.30831,0.0
1874-12-01,4.54,0.33,0.46,11.51265,5.10333,131.34723,9.54727,13.30831,0.0
1875-01-01,4.54,0.3275,0.4517,11.51265,5.07,131.34723,9.47494,13.06818,0.0
1875-02-01,4.53,0.325,0.4433,11.51265,5.03,131.05792,9.40261,12.82516,0.0
1875-03-01,4.59,0.3225,0.435,11.51265,4.99,132.79378,9.33028,12.58503,0.0
1875-04-01,4.65,0.32,0.4267,11.60774,4.95,133.42766,9.18212,12.24378,0.0
1875-05-01,4.47,0.3175,0.4183,11.32232,4.91,131.49598,9.34004,12.30532,0.0
1875-06-01,4.38,0.315,0.41,11.13207,4.87,131.05046,9.42486,12.26728,0.0
1875-07-01,4.39,0.3125,0.4017,11.13207,4.83,131.34966,9.35006,12.01894,0.0
1875-08-01,4.41,0.31,0.3933,11.22716,4.79,130.83058,9.19671,11.66795,0.0
1875-09-01,4.37,0.3075,0.385,11.13207,4.75,130.75126,9.20046,11.51928,0.0
1875-10-01,4.3,0.305,0.3767,11.13207,4.71,128.65684,9.12566,11.27094,0.0
1875-11-01,4.37,0.3025,0.3683,11.03691,4.67,131.87865,9.1289,11.11462,0.0
1875-12-01,4.37,0.3,0.36,10.94174,4.63,133.02566,9.1322,10.95864,0.0
1876-01-01,4.46,0.3,0.3533,10.84658,4.59,136.9565,9.21232,10.84904,0.0
1876-02-01,4.52,0.3,0.3467,10.84658,4.57833,138.79896,9.21232,10.64637,0.0
1876-03-01,4.51,0.3,0.34,10.84658,4.56667,138.49188,9.21232,10.44063,0.0
1876-04-01,4.34,0.3,0.3333,10.75149,4.555,134.4502,9.29379,10.3254,0.0
1876-05-01,4.18,0.3,0.3267,10.37091,4.54333,134.24552,9.63485,10.49235,0.0
1876-06-01,4.15,0.3,0.32,10.08541,4.53167,137.05495,9.90759,10.56809,0.0
1876-07-01,4.1,0.3,0.3133,10.08541,4.52,135.40369,9.90759,10.34682,0.0
1876-08-01,3.93,0.3,0.3067,10.18058,4.50833,128.57615,9.81497,10.03417,0.0
1876-09-01,3.69,0.3,0.3,10.27575,4.49667,119.60613,9.72408,9.72408,0.0
1876-10-01,3.67,0.3,0.2933,10.466,4.485,116.79546,9.54731,9.33409,0.0
1876-11-01,3.6,0.3,0.2867,10.56116,4.47333,113.53539,9.46128,9.04183,0.0
1876-12-01,3.58,0.3,0.28,10.75149,4.46167,110.90592,9.29379,8.67421,0.0
1877-01-01,3.55,0.2908,0.2817,10.94174,4.45,108.06433,8.85214,8.57513,0.0
1877-02-01,3.34,0.2817,0.2833,10.65633,4.44083,104.39493,8.80481,8.85482,0.0
1877-03-01,3.17,0.2725,0.285,10.18058,4.43167,103.71155,8.91527,9.32422,0.0
1877-04-01,2.94,0.2633,0.2867,10.466,4.4225,93.56366,8.37936,9.12405,0.0
1877-05-01,2.94,0.2542,0.2883,10.65633,4.41333,91.89254,7.94527,9.01109,0.0
1877-06-01,2.73,0.245,0.29,10.08541,4.40417,90.15904,8.0912,9.57733,0.0
1877-07-01,2.85,0.2358,0.2917,10.18058,4.395,93.24225,7.71457,9.54343,0.0
1877-08-01,3.05,0.2267,0.2933,9.8,4.38583,103.66071,7.70488,9.96842,0.0
1877-09-01,3.24,0.2175,0.295,9.70483,4.37667,111.19808,7.46469,10.12452,0.0
1877-10-01,3.31,0.2083,0.2967,9.70483,4.3675,113.6005,7.14894,10.18286,0.0
1877-11-01,3.26,0.1992,0.2983,9.51459,4.35833,114.12168,6.97332,10.44248,0.0
1877-12-01,3.25,0.19,0.3,9.51459,4.34917,113.77161,6.65126,10.50199,0.0
1878-01-01,3.25,0.1892,0.3008,9.22909,4.34,117.29106,6.82814,10.85574,0.0
1878-02-01,3.18,0.1883,0.3017,9.134,4.33,115.95949,6.86641,11.00157,0.0
1878-03-01,3.24,0.1875,0.3025,8.94367,4.32,120.6617,6.98274,11.26548,0.0
1878-04-01,3.33,0.1867,0.3033,8.84851,4.31,125.34717,7.02772,11.41676,0.0
1878-05-01,3.34,0.1858,0.3042,8.56309,4.3,129.91406,7.22696,11.83229,0.0
1878-06-01,3.41,0.185,0.305,8.37284,4.29,135.65061,7.35934,12.13297,0.0
1878-07-01,3.48,0.1842,0.3058,8.46793,4.28,136.88077,7.24524,12.0282,0.0
1878-08-01,3.45,0.1833,0.3067,8.56309,4.27,134.19267,7.12971,11.92953,0.0
1878-09-01,3.52,0.1825,0.3075,8.56309,4.26,136.91542,7.0986,11.96065,0.0
1878-10-01,3.48,0.1817,0.3083,8.46793,4.25,136.88077,7.14691,12.12654,0.0
1878-11-01,3.47,0.1808,0.3092,8.37284,4.24,138.03743,7.19227,12.30005,0.0
1878-12-01,3.45,0.18,0.31,8.18251,4.23,140.43415,7.327,12.61872,0.0
1879-01-01,3.58,0.1817,0.3158,8.27768,4.22,144.05052,7.31117,12.70703,0.0
1879-02-01,3.71,0.1833,0.3217,8.37284,4.20333,147.58468,7.29172,12.7973,0.0
1879-03-01,3.65,0.185,0.3275,8.27768,4.18667,146.86715,7.44395,13.17781,0.0
1879-04-01,3.77,0.1867,0.3333,8.18251,4.17,153.45993,7.59973,13.56716,0.0
1879-05-01,3.94,0.1883,0.3392,8.18251,4.15333,160.37987,7.66486,13.80732,0.0
1879-06-01,3.96,0.19,0.345,8.08738,4.13667,163.09013,7.82503,14.20861,0.0
1879-07-01,4.04,0.1917,0.3508,8.18251,4.12,164.45043,7.80325,14.27951,0.0
1879-08-01,4.07,0.1933,0.3567,8.18251,4.10333,165.6716,7.86838,14.51967,0.0
1879-09-01,4.22,0.195,0.3625,8.46793,4.08667,165.9876,7.67004,14.25841,0.0
1879-10-01,4.68,0.1967,0.3683,8.94367,4.07,174.28912,7.32536,13.71596,0.0
1879-11-01,4.93,0.1983,0.3742,9.41942,4.05333,174.3264,7.01195,13.23183,0.0
1879-12-01,4.92,0.2,0.38,9.70483,4.03667,168.85634,6.86408,13.04175,0.0
1880-01-01,5.11,0.205,0.3892,9.99033,4.02,170.36542,6.83462,12.97578,0.0
1880-02-01,5.2,0.21,0.3983,9.99033,3.99333,173.36598,7.00132,13.27917,0.0
1880-03-01,5.3,0.215,0.4075,10.08541,3.96667,175.03404,7.10044,13.45781,0.0
1880-04-01,5.18,0.22,0.4167,9.70483,3.94,177.77964,7.55049,14.30131,0.0
1880-05-01,4.77,0.225,0.4258,9.41942,3.91333,168.66875,7.95607,15.05643,0.0
1880-06-01,4.79,0.23,0.435,9.22909,3.88667,172.86898,8.3006,15.69896,0.0
1880-07-01,5.01,0.235,0.4442,9.22909,3.86,180.80868,8.48105,16.03098,0.0
1880-08-01,5.19,0.24,0.4533,9.22909,3.83333,187.3048,8.66149,16.3594,0.0
1880-09-01,5.18,0.245,0.4625,9.32425,3.80667,185.03592,8.7517,16.52106,0.0
1880-10-01,5.33,0.25,0.4717,9.32425,3.78,190.3941,8.93031,16.8497,0.0
1880-11-01,5.61,0.255,0.4808,9.41942,3.75333,198.37143,9.01688,17.00124,0.0
1880-12-01,5.84,0.26,0.49,9.51459,3.72667,204.43884,9.10173,17.15326,0.0
1881-01-01,6.19,0.265,0.4858,9.41942,3.7,218.88041,9.37049,17.17805,18.47395
1881-02-01,6.17,0.27,0.4817,9.51459,3.69333,215.99103,9.4518,16.8627,18.14726
1881-03-01,6.24,0.275,0.4775,9.51459,3.68667,218.4415,9.62683,16.71568,18.27012
1881-04-01,6.22,0.28,0.4733,9.60967,3.68,215.58689,9.70488,16.40471,17.95011
1881-05-01,6.5,0.285,0.4692,9.51459,3.67333,227.54322,9.9769,16.42512,18.86972
1881-06-01,6.58,0.29,0.465,9.51459,3.66667,230.34376,10.15193,16.27809,19.02871
1881-07-01,6.35,0.295,0.4608,9.60967,3.66,220.09272,10.22478,15.97145,18.11637
1881-08-01,6.2,0.3,0.4567,9.8,3.65333,210.72013,10.19614,15.52192,17.28624
1881-09-01,6.25,0.305,0.4525,10.18058,3.64667,204.47862,9.97856,14.80425,16.72484
1881-10-01,6.15,0.31,0.4483,10.27575,3.64,199.34355,10.04821,14.53101,16.26199
1881-11-01,6.19,0.315,0.4442,10.18058,3.63333,202.51562,10.30572,14.5327,16.47864
1881-12-01,6.01,0.32,0.44,10.18058,3.62667,196.62664,10.46931,14.39529,15.95875
1882-01-01,5.92,0.32,0.4392,10.18058,3.62,193.68214,10.46931,14.36912,15.67876
1882-02-01,5.79,0.32,0.4383,10.27575,3.62083,187.67466,10.37235,14.20687,15.15386
1882-03-01,5.78,0.32,0.4375,10.27575,3.62167,187.35052,10.37235,14.18094,15.09167
1882-04-01,5.78,0.32,0.4367,10.37091,3.6225,185.63136,10.27717,14.02512,14.917
1882-05-01,5.71,0.32,0.4358,10.466,3.62333,181.71718,10.1838,13.86906,14.5671
1882-06-01,5.68,0.32,0.435,10.56116,3.62417,179.13362,10.09204,13.71886,14.3274
1882-07-01,6,0.32,0.4342,10.466,3.625,190.94625,10.1838,13.81814,15.24056
1882-08-01,6.18,0.32,0.4333,10.56116,3.62583,194.90243,10.09204,13.66525,15.52543
1882-09-01,6.24,0.32,0.4325,10.27575,3.62667,202.26077,10.37235,14.01888,16.08111
1882-10-01,6.07,0.32,0.4317,10.18058,3.6275,198.58963,10.46931,14.12375,15.75558
1882-11-01,5.81,0.32,0.4308,10.08541,3.62833,191.87693,10.56809,14.22729,15.19267
1882-12-01,5.84,0.32,0.43,9.99033,3.62917,194.70334,10.66868,14.33603,15.38213
1883-01-01,5.81,0.3208,0.4275,9.99033,3.63,193.70315,10.69535,14.25268,15.27026
1883-02-01,5.68,0.3217,0.425,10.08541,3.62917,187.58365,10.62424,14.03575,14.75759
1883-03-01,5.75,0.3225,0.4225,9.99033,3.62833,191.70277,10.75203,14.08599,15.05125
1883-04-01,5.87,0.3233,0.42,9.89517,3.6275,197.58567,10.88236,14.13731,15.48207
1883-05-01,5.77,0.3242,0.4175,9.8,3.62667,196.10567,11.01862,14.18962,15.3355
1883-06-01,5.82,0.325,0.415,9.51459,3.62583,203.7387,11.37716,14.52776,15.90339
1883-07-01,5.73,0.3258,0.4125,9.32425,3.625,204.68259,11.63797,14.735,15.94878
1883-08-01,5.47,0.3267,0.41,9.32425,3.62417,195.39507,11.67012,14.6457,15.19681
1883-09-01,5.53,0.3275,0.4075,9.22909,3.62333,199.57525,11.81933,14.70649,15.49469
1883-10-01,5.38,0.3283,0.405,9.22909,3.6225,194.16182,11.8482,14.61627,15.04806
1883-11-01,5.46,0.3292,0.4025,9.134,3.62167,199.10025,12.00436,14.67726,15.40822
1883-12-01,5.34,0.33,0.4,9.22909,3.62083,192.71824,11.90955,14.43582,14.8964
1884-01-01,5.18,0.3283,0.3925,9.22909,3.62,186.94391,11.8482,14.16515,14.43282
1884-02-01,5.32,0.3267,0.385,9.22909,3.61167,191.99645,11.79046,13.89448,14.80596
1884-03-01,5.3,0.325,0.3775,9.22909,3.60333,191.27466,11.72911,13.62381,14.73602
1884-04-01,5.06,0.3233,0.37,9.03884,3.595,186.45681,11.91334,13.63419,14.35345
1884-05-01,4.65,0.3217,0.3625,8.84851,3.58667,175.03434,12.10936,13.64515,13.46505
1884-06-01,4.46,0.32,0.355,8.84851,3.57833,167.8824,12.04537,13.36284,12.90688
1884-07-01,4.46,0.3183,0.3475,8.75342,3.57,169.70602,12.11153,13.22261,13.04393
1884-08-01,4.74,0.3167,0.34,8.75342,3.56167,180.36021,12.05065,12.93723,13.85981
1884-09-01,4.59,0.315,0.3325,8.65826,3.55333,176.57227,12.1177,12.79091,13.56915
1884-10-01,4.44,0.3133,0.325,8.56309,3.545,172.70013,12.18625,12.64134,13.27325
1884-11-01,4.35,0.3117,0.3175,8.37284,3.53667,173.04403,12.3995,12.63023,13.30444
1884-12-01,4.34,0.31,0.31,8.27768,3.52833,174.63108,12.47365,12.47365,13.43229
1885-01-01,4.24,0.3042,0.3067,8.27768,3.52,170.60732,12.24027,12.34086,13.12982
1885-02-01,4.37,0.2983,0.3033,8.37284,3.5075,173.83964,11.86644,12.06535,13.38482
1885-03-01,4.38,0.2925,0.3,8.18251,3.495,178.29032,11.90637,12.21167,13.73419
1885-04-01,4.37,0.2867,0.2967,8.27768,3.4825,175.83821,11.53611,11.93849,13.54855
1885-05-01,4.32,0.2808,0.2933,8.08738,3.47,177.91651,11.56457,12.07938,13.71137
1885-06-01,4.3,0.275,0.29,7.89709,3.4575,181.36009,11.59861,12.23126,13.97878
1885-07-01,4.46,0.2692,0.2867,7.99223,3.445,185.86909,11.21883,11.94813,14.32666
1885-08-01,4.71,0.2633,0.2833,7.99223,3.4325,196.28776,10.97294,11.80644,15.13041
1885-09-01,4.65,0.2575,0.28,7.89709,3.42,196.12195,10.86052,11.80949,15.11629
1885-10-01,4.92,0.2517,0.2767,7.89709,3.4075,207.50968,10.61589,11.67031,15.99102
1885-11-01,5.24,0.2458,0.2733,7.99223,3.395,218.37535,10.24364,11.38969,16.82403
1885-12-01,5.2,0.24,0.27,8.18251,3.3825,211.66887,9.76933,10.9905,16.30448
1886-01-01,5.2,0.2383,0.275,7.99223,3.37,216.70836,9.93108,11.46054,16.69232
1886-02-01,5.3,0.2367,0.28,7.99223,3.3825,220.87583,9.8644,11.66891,17.00665
1886-03-01,5.19,0.235,0.285,7.89709,3.395,218.89741,9.91154,12.02038,16.84327
1886-04-01,5.12,0.2333,0.29,7.80194,3.4075,218.57861,9.95984,12.38043,16.80172
1886-05-01,5.02,0.2317,0.295,7.61165,3.42,219.6672,10.13882,12.90873,16.8632
1886-06-01,5.25,0.23,0.3,7.5165,3.4325,232.63973,10.19184,13.2937,17.83149
1886-07-01,5.33,0.2283,0.305,7.61165,3.445,233.2323,9.99004,13.34631,17.84585
1886-08-01,5.37,0.2267,0.31,7.70679,3.4575,232.08176,9.79757,13.39764,17.72391
1886-09-01,5.51,0.225,0.315,7.70679,3.47,238.13231,9.7241,13.61373,18.14714
1886-10-01,5.65,0.2233,0.32,7.70679,3.4825,244.18285,9.65063,13.82983,18.56238
1886-11-01,5.79,0.2217,0.325,7.70679,3.495,250.2334,9.58148,14.04592,18.96831
1886-12-01,5.64,0.22,0.33,7.80194,3.5075,240.778,9.39205,14.08807,18.19406
1887-01-01,5.58,0.2225,0.3325,7.99223,3.52,232.54474,9.27262,13.85683,17.51222
1887-02-01,5.54,0.225,0.335,8.08738,3.5325,228.16145,9.26648,13.79677,17.12537
1887-03-01,5.67,0.2275,0.3375,8.08738,3.545,233.51541,9.36945,13.89973,17.47321
1887-04-01,5.8,0.23,0.34,8.08738,3.5575,238.86938,9.47241,14.00269,17.82298
1887-05-01,5.9,0.2325,0.3425,8.08738,3.57,242.98782,9.57537,14.10565,18.07545
1887-06-01,5.73,0.235,0.345,7.99223,3.5825,238.79594,9.79355,14.37777,17.7077
1887-07-01,5.59,0.2375,0.3475,7.89709,3.595,235.76811,10.01698,14.65643,17.43146
1887-08-01,5.45,0.24,0.35,7.99223,3.6075,227.12703,10.00192,14.58614,16.73985
1887-09-01,5.38,0.2425,0.3525,7.89709,3.62,226.91099,10.22787,14.86731,16.67663
1887-10-01,5.2,0.245,0.355,7.99223,3.6325,216.70836,10.2103,14.79451,15.88067
1887-11-01,5.3,0.2475,0.3575,8.08738,3.645,218.2772,10.19313,14.72341,15.95071
1887-12-01,5.27,0.25,0.36,8.27768,3.6575,212.05202,10.05939,14.48553,15.45551
1888-01-01,5.31,0.2483,0.3517,8.37284,3.67,211.23306,9.87743,13.99071,15.35866
1888-02-01,5.28,0.2467,0.3433,8.27768,3.65167,212.4544,9.92661,13.81356,15.41818
1888-03-01,5.08,0.245,0.335,8.27768,3.63333,204.40689,9.85821,13.47959,14.80897
1888-04-01,5.1,0.2433,0.3267,8.18251,3.615,207.59831,9.90366,13.2985,15.02011
1888-05-01,5.17,0.2417,0.3183,8.08738,3.59667,212.92323,9.95426,13.10899,15.38792
1888-06-01,5.01,0.24,0.31,7.99223,3.57833,208.79017,10.00192,12.91915,15.07763
1888-07-01,5.14,0.2383,0.3017,8.08738,3.56,211.68769,9.81424,12.42533,15.27964
1888-08-01,5.25,0.2367,0.2933,8.08738,3.54167,216.21798,9.74834,12.07938,15.60291
1888-09-01,5.38,0.235,0.285,8.08738,3.52333,221.57195,9.67833,11.73755,15.98783
1888-10-01,5.35,0.2333,0.2767,8.18251,3.505,217.7747,9.49661,11.26323,15.71594
1888-11-01,5.24,0.2317,0.2683,8.27768,3.48667,210.8449,9.32305,10.79574,15.22375
1888-12-01,5.14,0.23,0.26,8.27768,3.46833,206.82114,9.25464,10.46177,14.94675
1889-01-01,5.24,0.2292,0.2633,7.99223,3.45,218.37535,9.55184,10.97294,15.80229
1889-02-01,5.3,0.2283,0.2667,7.89709,3.4475,223.53685,9.62896,11.24854,16.19272
1889-03-01,5.19,0.2275,0.27,7.80194,3.445,221.56699,9.71223,11.52661,16.06505
1889-04-01,5.18,0.2267,0.2733,7.80194,3.4425,221.14007,9.67808,11.66749,16.0501
1889-05-01,5.32,0.2258,0.2767,7.61165,3.44,232.79472,9.88065,12.10795,16.91542
1889-06-01,5.41,0.225,0.28,7.61165,3.4375,236.73297,9.84564,12.25235,17.2193
1889-07-01,5.3,0.2242,0.2833,7.61165,3.435,231.91955,9.81063,12.39676,16.88921
1889-08-01,5.37,0.2233,0.2867,7.61165,3.4325,234.98264,9.77125,12.54553,17.13185
1889-09-01,5.5,0.2225,0.29,7.70679,3.43,237.70012,9.61605,12.53328,17.35079
1889-10-01,5.4,0.2217,0.2933,7.70679,3.4275,233.3783,9.58148,12.6759,17.05321
1889-11-01,5.35,0.2208,0.2967,7.70679,3.425,231.21739,9.54258,12.82284,16.90602
1889-12-01,5.32,0.22,0.3,7.80194,3.4225,227.11683,9.39205,12.80734,16.61034
1890-01-01,5.38,0.22,0.2992,7.61165,3.42,235.42022,9.62685,13.09251,17.22007
1890-02-01,5.32,0.22,0.2983,7.61165,3.43667,232.79472,9.62685,13.05313,17.02681
1890-03-01,5.28,0.22,0.2975,7.61165,3.45333,231.04438,9.62685,13.01813,16.90112
1890-04-01,5.39,0.22,0.2967,7.61165,3.47,235.85781,9.62685,12.98312,17.25785
1890-05-01,5.62,0.22,0.2958,7.70679,3.48667,242.88631,9.508,12.78394,17.78643
1890-06-01,5.58,0.22,0.295,7.70679,3.50333,241.15758,9.508,12.74937,17.68436
1890-07-01,5.54,0.22,0.2942,7.70679,3.52,239.42885,9.508,12.7148,17.5893
1890-08-01,5.41,0.22,0.2933,7.99223,3.53667,225.46004,9.16843,12.22318,16.59679
1890-09-01,5.32,0.22,0.2925,8.08738,3.55333,219.10088,9.06056,12.04643,16.1697
1890-10-01,5.08,0.22,0.2917,8.08738,3.57,209.21663,9.06056,12.01348,15.48285
1890-11-01,4.71,0.22,0.2908,7.89709,3.58667,198.65256,9.27889,12.265,14.74504
1890-12-01,4.6,0.22,0.29,7.89709,3.60333,194.01312,9.27889,12.23126,14.44299
1891-01-01,4.84,0.22,0.2942,7.80194,3.62,206.62509,9.39205,12.55973,15.42898
1891-02-01,4.9,0.22,0.2983,7.89709,3.61833,206.66615,9.27889,12.58133,15.47652
1891-03-01,4.81,0.22,0.3025,7.99223,3.61667,200.45523,9.16843,12.60659,15.05162
1891-04-01,4.97,0.22,0.3067,8.08738,3.615,204.68635,9.06056,12.63125,15.40895
1891-05-01,4.95,0.22,0.3108,7.99223,3.61333,206.28969,9.16843,12.95249,15.5665
1891-06-01,4.85,0.22,0.315,7.80194,3.61167,207.052,9.39205,13.44771,15.65821
1891-07-01,4.77,0.22,0.3192,7.70679,3.61,206.15083,9.508,13.79525,15.61792
1891-08-01,4.93,0.22,0.3233,7.70679,3.60833,213.06575,9.508,13.97245,16.164
1891-09-01,5.33,0.22,0.3275,7.61165,3.60667,233.2323,9.62685,14.33088,17.71126
1891-10-01,5.33,0.22,0.3317,7.61165,3.605,233.2323,9.62685,14.51466,17.71657
1891-11-01,5.25,0.22,0.3358,7.5165,3.60333,232.63973,9.74871,14.88008,17.67174
1891-12-01,5.41,0.22,0.34,7.5165,3.60167,239.7297,9.74871,15.06619,18.2063
1892-01-01,5.51,0.2217,0.3425,7.32621,3.6,250.50274,10.07921,15.57118,19.01639
1892-02-01,5.52,0.2233,0.345,7.32621,3.6125,250.95737,10.15195,15.68484,19.03643
1892-03-01,5.58,0.225,0.3475,7.13592,3.625,260.45007,10.50202,16.21978,19.73805
1892-04-01,5.57,0.2267,0.35,7.04077,3.6375,263.49673,10.72436,16.55724,19.94327
1892-05-01,5.57,0.2283,0.3525,7.04077,3.65,263.49673,10.80005,16.67551,19.91147
1892-06-01,5.54,0.23,0.355,7.04077,3.6625,262.07753,10.88048,16.79378,19.76928
1892-07-01,5.54,0.2317,0.3575,7.23107,3.675,255.18051,10.67244,16.46697,19.21189
1892-08-01,5.62,0.2333,0.36,7.32621,3.6875,255.5037,10.60659,16.36679,19.2043
1892-09-01,5.48,0.235,0.3625,7.32621,3.7,249.13884,10.68387,16.48044,18.69427
1892-10-01,5.59,0.2367,0.365,7.32621,3.7125,254.1398,10.76116,16.5941,19.04021
1892-11-01,5.57,0.2383,0.3675,7.5165,3.725,246.81968,10.55963,16.28478,18.46331
1892-12-01,5.51,0.24,0.37,7.61165,3.7375,241.10881,10.50202,16.19061,18.01301
1893-01-01,5.61,0.2408,0.3608,7.89709,3.75,236.61165,10.15616,15.21738,17.65664
1893-02-01,5.51,0.2417,0.3517,7.99223,3.74583,229.62751,10.07277,14.65699,17.12519
1893-03-01,5.31,0.2425,0.3425,7.80194,3.74167,226.68992,10.3526,14.62171,16.89959
1893-04-01,5.31,0.2433,0.3333,7.70679,3.7375,229.48867,10.51499,14.40463,17.10254
1893-05-01,4.84,0.2442,0.3242,7.61165,3.73333,211.79068,10.6858,14.18648,15.78099
1893-06-01,4.61,0.245,0.315,7.42136,3.72917,206.89868,10.9957,14.13733,15.4165
1893-07-01,4.18,0.2458,0.3058,7.23107,3.725,192.53692,11.32191,14.0856,14.34985
1893-08-01,4.08,0.2467,0.2967,6.94563,3.72083,195.65402,11.83035,14.22808,14.58806
1893-09-01,4.37,0.2475,0.2875,7.23107,3.71667,201.2886,11.40021,13.24267,15.01207
1893-10-01,4.5,0.2483,0.2783,7.32621,3.7125,204.58481,11.28854,12.65243,15.27179
1893-11-01,4.57,0.2492,0.2692,7.13592,3.70833,213.30767,11.63157,12.56508,15.94241
1893-12-01,4.41,0.25,0.26,7.04077,3.70417,208.62129,11.8266,12.29967,15.61269
1894-01-01,4.32,0.2467,0.2517,6.85048,3.7,210.04045,11.99467,12.23777,15.73987
1894-02-01,4.38,0.2433,0.2433,6.75534,3.68,215.95693,11.99596,11.99596,16.20274
1894-03-01,4.51,0.24,0.235,6.56505,3.66,228.81198,12.17625,11.92258,17.18762
1894-04-01,4.57,0.2367,0.2267,6.56505,3.64,231.85604,12.00882,11.50148,17.43485
1894-05-01,4.4,0.2333,0.2183,6.56505,3.62,223.2312,11.83633,11.07531,16.80875
1894-06-01,4.34,0.23,0.21,6.56505,3.6,220.18713,11.6689,10.65422,16.60632
1894-07-01,4.25,0.2267,0.2017,6.56505,3.58,215.62104,11.50148,10.23312,16.28968
